specification_id,scope,cluster,eigenvalue_rank,observed_eigenvalue,permutation_threshold,retain
0,global,all,1,11.899990569900805,2.08745980577654,True
0,global,all,2,4.127612863262579,1.9380774822902864,True
0,global,all,3,3.0994876548454973,1.8417634673215924,True
0,global,all,4,2.4350085721446595,1.7685803328740484,True
0,global,all,5,2.092316492712152,1.6960998457830898,True
0,global,all,6,1.9164256615851412,1.6395587517283352,True
0,global,all,7,1.8300362022783496,1.572610690089602,True
0,global,all,8,1.6111515690780713,1.522394835305934,True
0,global,all,9,1.389581699732499,1.4717092440181765,False
0,global,all,10,1.186940973420028,1.427427807288481,False
0,global,all,11,1.094778529909402,1.3773478236127088,False
0,global,all,12,0.9758915090307825,1.3333428606195799,False
0,global,all,13,0.8912193642005922,1.2887367339014433,False
0,global,all,14,0.868052255154515,1.2523301419263237,False
0,global,all,15,0.7536874340168331,1.2158647536504852,False
0,global,all,16,0.6941528294618428,1.1769237153284435,False
0,global,all,17,0.6902287753326711,1.1399781447230541,False
0,global,all,18,0.5996833265983248,1.104588029716211,False
0,global,all,19,0.5454731857089984,1.0702348169913731,False
0,global,all,20,0.5003759701925972,1.0371047960635615,False
0,global,all,21,0.4653290345654251,1.0010772608733611,False
0,global,all,22,0.4118179671788099,0.9663114962686025,False
0,global,all,23,0.37899548317508613,0.9360009918936514,False
0,global,all,24,0.3511557881331905,0.9035515310558081,False
0,global,all,25,0.3251634105764675,0.8744724757280274,False
0,global,all,26,0.29092448474674876,0.8433503466790181,False
0,global,all,27,0.2755151029502006,0.8152200581117403,False
0,global,all,28,0.24444771585752964,0.7864566588579747,False
0,global,all,29,0.22466251757444236,0.7556082180482225,False
0,global,all,30,0.19964999812224007,0.7301462934219214,False
0,global,all,31,0.18644117224240372,0.7016818312299079,False
0,global,all,32,0.1329738878278495,0.6764694907367037,False
0,global,all,33,0.09946892947927595,0.648465993119558,False
0,global,all,34,0.0929777700886774,0.6222786475252167,False
0,global,all,35,0.048840878704379836,0.5957068515261222,False
0,global,all,36,0.03348094942334586,0.5708052736863531,False
0,global,all,37,0.019139941939605876,0.5438782928473249,False
0,global,all,38,0.006993581247815636,0.5164998505612352,False
0,global,all,39,0.0052006237844870705,0.48955104630890495,False
0,global,all,40,0.0024523296857016366,0.46276786470147196,False
0,global,all,41,0.001467174125443164,0.43431489571758963,False
0,global,all,42,0.0007162199033544052,0.40475813022342644,False
0,global,all,43,8.960010115693711e-05,0.3711194292728889,False
1,cluster_1,1,1,11.25446346555529,3.340914108403688,True
1,cluster_1,1,2,3.9068030459557828,2.975843468540459,True
1,cluster_1,1,3,3.5679701678547935,2.727721276442262,True
1,cluster_1,1,4,2.9643754319836755,2.5378776951212974,True
1,cluster_1,1,5,2.5517220877658096,2.37652913326299,True
1,cluster_1,1,6,1.940488417987544,2.2288401880421507,False
1,cluster_1,1,7,1.6576220079356492,2.0867003730463196,False
1,cluster_1,1,8,1.5828826443337596,1.9753722906322817,False
1,cluster_1,1,9,1.4341743659431445,1.8723323128962495,False
1,cluster_1,1,10,1.3057409290205935,1.7599645223657672,False
1,cluster_1,1,11,1.2190596685837265,1.667977561170144,False
1,cluster_1,1,12,1.1254882262721,1.5709430556086952,False
1,cluster_1,1,13,1.0561718555029735,1.4767619104582277,False
1,cluster_1,1,14,0.9553665331612594,1.3901259180159726,False
1,cluster_1,1,15,0.8483282961844509,1.2985973501092578,False
1,cluster_1,1,16,0.7990531074356368,1.2264754670649902,False
1,cluster_1,1,17,0.6850524024938037,1.1523435756748037,False
1,cluster_1,1,18,0.5782978327639663,1.083211515681984,False
1,cluster_1,1,19,0.5362775271224643,1.0184380234342505,False
1,cluster_1,1,20,0.46364450740387264,0.950896220301447,False
1,cluster_1,1,21,0.38831879269290437,0.8919298903556486,False
1,cluster_1,1,22,0.3542401262304027,0.8306184861379792,False
1,cluster_1,1,23,0.33000986307697705,0.7761307367188094,False
1,cluster_1,1,24,0.27365385931349984,0.7246632062490097,False
1,cluster_1,1,25,0.23337107481530006,0.6705780490587757,False
1,cluster_1,1,26,0.18958832100436396,0.6238876868585534,False
1,cluster_1,1,27,0.16547112821369958,0.5734946651604074,False
1,cluster_1,1,28,0.14101289705821451,0.5260768513398586,False
1,cluster_1,1,29,0.11225816975018638,0.4839524329247504,False
1,cluster_1,1,30,0.09392451888112381,0.4413334495387066,False
1,cluster_1,1,31,0.07945385117883552,0.40287597442995066,False
1,cluster_1,1,32,0.06712688765102337,0.3592037260260259,False
1,cluster_1,1,33,0.06031707671034886,0.32529414013927477,False
1,cluster_1,1,34,0.026681856524350726,0.2897325125473924,False
1,cluster_1,1,35,0.024373206433324288,0.25794133589051477,False
1,cluster_1,1,36,0.012092919922227899,0.22790472379731205,False
1,cluster_1,1,37,0.008020436999660208,0.19605854649374088,False
1,cluster_1,1,38,0.002848556271018535,0.1698225271349285,False
1,cluster_1,1,39,0.0025375842545270868,0.14610890705477764,False
1,cluster_1,1,40,0.0011401360263765439,0.11937789631590758,False
1,cluster_1,1,41,0.0004324518501368141,0.09832794547880722,False
1,cluster_1,1,42,0.0001436695567353344,0.076979975026011,False
1,cluster_1,1,43,9.432446516241407e-08,0.05786232819717305,False
1,cluster_2,2,1,12.218779429843373,2.3310962437974565,True
1,cluster_2,2,2,3.810389684206816,2.157570278686354,True
1,cluster_2,2,3,3.3112616126896737,2.02771519626316,True
1,cluster_2,2,4,2.4241085216065392,1.9286115122282692,True
1,cluster_2,2,5,2.2082102312965057,1.8400504787601677,True
1,cluster_2,2,6,2.077839823501573,1.7580415026674374,True
1,cluster_2,2,7,1.9210926564050814,1.6950445016661253,True
1,cluster_2,2,8,1.7189398922245431,1.6225638003174876,True
1,cluster_2,2,9,1.5190014946078276,1.557834344678432,False
1,cluster_2,2,10,1.2586353302402846,1.4990115243009186,False
1,cluster_2,2,11,1.115684851665745,1.4455115826661933,False
1,cluster_2,2,12,1.0303295408048898,1.3881966804890817,False
1,cluster_2,2,13,0.8391896205497159,1.3412241588450178,False
1,cluster_2,2,14,0.7951841945226318,1.2881931291199644,False
1,cluster_2,2,15,0.6986908513240753,1.2401843288115635,False
1,cluster_2,2,16,0.6412647494789776,1.1971038140011128,False
1,cluster_2,2,17,0.5846283992641341,1.1539130709180898,False
1,cluster_2,2,18,0.5448205927491861,1.111902991230941,False
1,cluster_2,2,19,0.5001124845003134,1.0662459108564155,False
1,cluster_2,2,20,0.47545472996029153,1.0271768801269812,False
1,cluster_2,2,21,0.41540270497493037,0.9890983585358863,False
1,cluster_2,2,22,0.396016814041659,0.9462570387586522,False
1,cluster_2,2,23,0.3415919448506717,0.9071394725287554,False
1,cluster_2,2,24,0.3010505823691855,0.8711685927813939,False
1,cluster_2,2,25,0.2859994318555632,0.8374424947044778,False
1,cluster_2,2,26,0.24622954004160305,0.8053919592018803,False
1,cluster_2,2,27,0.19945467524519248,0.7686164536731199,False
1,cluster_2,2,28,0.1940524170497019,0.737246390045514,False
1,cluster_2,2,29,0.19317893762013405,0.7034287264852304,False
1,cluster_2,2,30,0.1641136025403162,0.6703111435746268,False
1,cluster_2,2,31,0.13991040545098418,0.6401011470802875,False
1,cluster_2,2,32,0.13189153171541682,0.6077492064843127,False
1,cluster_2,2,33,0.09873830366080014,0.5781590427479336,False
1,cluster_2,2,34,0.07468734280404261,0.5473056653774367,False
1,cluster_2,2,35,0.06999751133834783,0.5207994228982414,False
1,cluster_2,2,36,0.02283591985818766,0.4911950029637685,False
1,cluster_2,2,37,0.019869971948321855,0.4616039103179752,False
1,cluster_2,2,38,0.004545886805530913,0.438054714401629,False
1,cluster_2,2,39,0.0034639148749532832,0.40791365878358987,False
1,cluster_2,2,40,0.0016852932502605046,0.37893005984630934,False
1,cluster_2,2,41,0.000985348862701723,0.3474460624100569,False
1,cluster_2,2,42,0.0005626923939242484,0.31781817469711016,False
1,cluster_2,2,43,0.00011653500539581275,0.2841554087171607,False
2,cluster_1,1,1,9.7391387018716,3.8678638320638834,True
2,cluster_1,1,2,4.005753070251047,3.4267538628534595,True
2,cluster_1,1,3,3.6410671084065673,3.0951693310056942,True
2,cluster_1,1,4,3.386942462805212,2.8549995998117006,True
2,cluster_1,1,5,3.007859444031333,2.639615319509524,True
2,cluster_1,1,6,2.1458602112116196,2.4519063965264203,False
2,cluster_1,1,7,1.9427313782598183,2.294749804543299,False
2,cluster_1,1,8,1.8807742794292477,2.1374830084710736,False
2,cluster_1,1,9,1.6450227988447692,1.9898992997422582,False
2,cluster_1,1,10,1.463660236545004,1.8639966119410112,False
2,cluster_1,1,11,1.3059406847760369,1.7338615387285328,False
2,cluster_1,1,12,1.1446301623749329,1.6385903985850154,False
2,cluster_1,1,13,0.9779100271155785,1.517845156219996,False
2,cluster_1,1,14,0.9573264417853695,1.4149722705382326,False
2,cluster_1,1,15,0.7931799220267923,1.3188706854892445,False
2,cluster_1,1,16,0.7649407538166972,1.218284184288036,False
2,cluster_1,1,17,0.5996007792053252,1.1279902679495932,False
2,cluster_1,1,18,0.5159580276649816,1.047444966988864,False
2,cluster_1,1,19,0.47722603192310303,0.9709949830127456,False
2,cluster_1,1,20,0.4050641416385803,0.8908364169897939,False
2,cluster_1,1,21,0.3549107543094139,0.8166624251422492,False
2,cluster_1,1,22,0.31155113530317907,0.7513370990798512,False
2,cluster_1,1,23,0.3030528165562097,0.6819071228237288,False
2,cluster_1,1,24,0.2235982319567268,0.6197790236772089,False
2,cluster_1,1,25,0.20761824015561484,0.5621533348972548,False
2,cluster_1,1,26,0.16924535630762425,0.5097633458055841,False
2,cluster_1,1,27,0.13527607333601305,0.45557078945656326,False
2,cluster_1,1,28,0.12781073929572467,0.40267894061350107,False
2,cluster_1,1,29,0.09936352848209967,0.3566615238883176,False
2,cluster_1,1,30,0.07293386738511995,0.3155538656890395,False
2,cluster_1,1,31,0.0645061900200169,0.2774363352319303,False
2,cluster_1,1,32,0.043237225443211624,0.23862759460136487,False
2,cluster_1,1,33,0.03163897154541976,0.20213576111806744,False
2,cluster_1,1,34,0.02264592427009102,0.17270830844981228,False
2,cluster_1,1,35,0.013183691079752754,0.14182868564009324,False
2,cluster_1,1,36,0.011659654310347543,0.11237789589424317,False
2,cluster_1,1,37,0.0033552299678122448,0.09211331290444322,False
2,cluster_1,1,38,0.0023216190454243076,0.06866337830531948,False
2,cluster_1,1,39,0.0008020714604746188,0.05076921133790019,False
2,cluster_1,1,40,0.0005053663846598654,0.03677400754382463,False
2,cluster_1,1,41,0.0001818480189837317,0.023153852875151,False
2,cluster_1,1,42,1.4789344729809196e-05,0.012603076245481397,False
2,cluster_1,1,43,1.2037735721095832e-08,0.005103354623606337,False
2,cluster_2,2,1,12.298663730417147,3.680312207317883,True
2,cluster_2,2,2,5.561797958270706,3.207870577787151,True
2,cluster_2,2,3,3.765702195863435,2.9382143042242546,True
2,cluster_2,2,4,3.080277058242343,2.6983293890303934,True
2,cluster_2,2,5,2.9480090508343135,2.513674647787749,True
2,cluster_2,2,6,2.4975105745877557,2.352369162252209,True
2,cluster_2,2,7,2.0729399626050546,2.196517245213805,False
2,cluster_2,2,8,1.4262226971193364,2.062095570565147,False
2,cluster_2,2,9,1.3832282007774097,1.9375665845286356,False
2,cluster_2,2,10,1.0858632156611547,1.8142364103555253,False
2,cluster_2,2,11,0.8921944141906172,1.7153896297710742,False
2,cluster_2,2,12,0.8427845722089077,1.6026044805460782,False
2,cluster_2,2,13,0.7253623446950054,1.5087672522415674,False
2,cluster_2,2,14,0.6782384148955134,1.4068079864655414,False
2,cluster_2,2,15,0.6048568169721714,1.3132628338812822,False
2,cluster_2,2,16,0.5888452383419591,1.2409767911269547,False
2,cluster_2,2,17,0.43294316883362216,1.1455136256628424,False
2,cluster_2,2,18,0.41010441992665214,1.0695454220359588,False
2,cluster_2,2,19,0.3213580644953179,0.9995452051873998,False
2,cluster_2,2,20,0.2582815071881486,0.9258123523153594,False
2,cluster_2,2,21,0.2187567650532229,0.8535831356980896,False
2,cluster_2,2,22,0.17489671807323615,0.7990644298180112,False
2,cluster_2,2,23,0.13270911220742382,0.7307063625067112,False
2,cluster_2,2,24,0.12025641377012143,0.670217138658565,False
2,cluster_2,2,25,0.11376552498035652,0.6177902162600194,False
2,cluster_2,2,26,0.1034061806444415,0.5664018215416271,False
2,cluster_2,2,27,0.07549055152403866,0.5145241293647007,False
2,cluster_2,2,28,0.046296193474487005,0.4686064384147697,False
2,cluster_2,2,29,0.04455376153920279,0.41743414338141677,False
2,cluster_2,2,30,0.03272822362000255,0.37785170941264934,False
2,cluster_2,2,31,0.028448819462680196,0.3365694323979079,False
2,cluster_2,2,32,0.01823044317194069,0.3009920347612995,False
2,cluster_2,2,33,0.007493194901026124,0.2627887771259991,False
2,cluster_2,2,34,0.003488805923200121,0.23106067116917794,False
2,cluster_2,2,35,0.0023410991640568867,0.19903863525610338,False
2,cluster_2,2,36,0.0008704758674898483,0.16737081837530243,False
2,cluster_2,2,37,0.00044931289410875643,0.1395192568830446,False
2,cluster_2,2,38,0.00025459698556368264,0.1135942027943187,False
2,cluster_2,2,39,0.0002217914834822565,0.09165830478941264,False
2,cluster_2,2,40,0.00011409826148974548,0.07303980867560828,False
2,cluster_2,2,41,4.431087184764117e-05,0.05433715333419765,False
2,cluster_2,2,42,1.0429838695401025e-15,0.036721520121198274,False
2,cluster_2,2,43,-1.6671473835234235e-16,0.023428805243543755,False
2,cluster_3,3,1,11.398247413214978,2.565227421767911,True
2,cluster_3,3,2,3.551941664360837,2.355156430321493,True
2,cluster_3,3,3,3.120861643132225,2.1904285210919134,True
2,cluster_3,3,4,2.8051665683747506,2.087395487556924,True
2,cluster_3,3,5,2.504710386817835,1.9699036622373163,True
2,cluster_3,3,6,2.1899913426969926,1.881095535524734,True
2,cluster_3,3,7,1.8283838927300378,1.78913853850336,True
2,cluster_3,3,8,1.5675900680002777,1.7142944022426139,False
2,cluster_3,3,9,1.4504582053920918,1.6372095422479698,False
2,cluster_3,3,10,1.2964224301020475,1.5755775485387546,False
2,cluster_3,3,11,1.1727785452701402,1.4968774243744936,False
2,cluster_3,3,12,1.0425168988667877,1.4352473490324305,False
2,cluster_3,3,13,0.9470773678348854,1.3825284969783245,False
2,cluster_3,3,14,0.9275764532419749,1.3200502174551874,False
2,cluster_3,3,15,0.779250613114108,1.2621801842344982,False
2,cluster_3,3,16,0.7086379894723842,1.2047624987379013,False
2,cluster_3,3,17,0.6104560524598748,1.1588268058051598,False
2,cluster_3,3,18,0.5690625804518767,1.1083612717596483,False
2,cluster_3,3,19,0.5439705259542318,1.0618922637744777,False
2,cluster_3,3,20,0.46894577255238795,1.0154243341036404,False
2,cluster_3,3,21,0.44285146899009187,0.9707104201024552,False
2,cluster_3,3,22,0.424450757754641,0.9251604273815297,False
2,cluster_3,3,23,0.36400860595750084,0.8869627887769727,False
2,cluster_3,3,24,0.32505165646003753,0.845183465108959,False
2,cluster_3,3,25,0.29616241780556,0.8055328699735317,False
2,cluster_3,3,26,0.26310701122507846,0.7653459034786011,False
2,cluster_3,3,27,0.2559431398841676,0.7264471933542176,False
2,cluster_3,3,28,0.21295891982583454,0.6920864821940284,False
2,cluster_3,3,29,0.18866339869508514,0.6531509955886732,False
2,cluster_3,3,30,0.17862963466174114,0.620744193695466,False
2,cluster_3,3,31,0.14030265652655605,0.5872337842947568,False
2,cluster_3,3,32,0.1250304091178624,0.5513691889222659,False
2,cluster_3,3,33,0.10470839037204667,0.5153029789256958,False
2,cluster_3,3,34,0.08760046396449216,0.48336959794968914,False
2,cluster_3,3,35,0.05028333605461701,0.4547309586820988,False
2,cluster_3,3,36,0.026277320849918157,0.4255313516178666,False
2,cluster_3,3,37,0.015372875643424228,0.395322054118939,False
2,cluster_3,3,38,0.00577843767367665,0.3637998433847954,False
2,cluster_3,3,39,0.00509141175915202,0.3325860440106842,False
2,cluster_3,3,40,0.0018064027302076638,0.30539270767339627,False
2,cluster_3,3,41,0.001424549031652725,0.27550193710798804,False
2,cluster_3,3,42,0.0004473523520424034,0.24182410667190288,False
2,cluster_3,3,43,2.9686238952374528e-06,0.21013778436590327,False
3,cluster_1,1,1,9.7391387018716,3.896376642097511,True
3,cluster_1,1,2,4.005753070251047,3.4279595606875914,True
3,cluster_1,1,3,3.6410671084065673,3.092021680159938,True
3,cluster_1,1,4,3.386942462805212,2.849478949194071,True
3,cluster_1,1,5,3.007859444031333,2.641207468183316,True
3,cluster_1,1,6,2.1458602112116196,2.4696107623849817,False
3,cluster_1,1,7,1.9427313782598183,2.301133123990553,False
3,cluster_1,1,8,1.8807742794292477,2.1447148466951362,False
3,cluster_1,1,9,1.6450227988447692,1.9972226275541707,False
3,cluster_1,1,10,1.463660236545004,1.860814793276539,False
3,cluster_1,1,11,1.3059406847760369,1.7424252602316872,False
3,cluster_1,1,12,1.1446301623749329,1.6283720695074442,False
3,cluster_1,1,13,0.9779100271155785,1.5280407256855384,False
3,cluster_1,1,14,0.9573264417853695,1.4126116725673759,False
3,cluster_1,1,15,0.7931799220267923,1.319956564029722,False
3,cluster_1,1,16,0.7649407538166972,1.2223578624729157,False
3,cluster_1,1,17,0.5996007792053252,1.124833093564786,False
3,cluster_1,1,18,0.5159580276649816,1.0422664648746789,False
3,cluster_1,1,19,0.47722603192310303,0.9617736644000254,False
3,cluster_1,1,20,0.4050641416385803,0.8904763699837394,False
3,cluster_1,1,21,0.3549107543094139,0.8161410219106224,False
3,cluster_1,1,22,0.31155113530317907,0.754292222587575,False
3,cluster_1,1,23,0.3030528165562097,0.6838167700021959,False
3,cluster_1,1,24,0.2235982319567268,0.6224886978258257,False
3,cluster_1,1,25,0.20761824015561484,0.5681166492910853,False
3,cluster_1,1,26,0.16924535630762425,0.5052123083452806,False
3,cluster_1,1,27,0.13527607333601305,0.45389524473235354,False
3,cluster_1,1,28,0.12781073929572467,0.4068364228907717,False
3,cluster_1,1,29,0.09936352848209967,0.35255423273993075,False
3,cluster_1,1,30,0.07293386738511995,0.30957941128195476,False
3,cluster_1,1,31,0.0645061900200169,0.2677255837465693,False
3,cluster_1,1,32,0.043237225443211624,0.2366005396177796,False
3,cluster_1,1,33,0.03163897154541976,0.20018190240784442,False
3,cluster_1,1,34,0.02264592427009102,0.16870355462563563,False
3,cluster_1,1,35,0.013183691079752754,0.1414709539724428,False
3,cluster_1,1,36,0.011659654310347543,0.11533589617705223,False
3,cluster_1,1,37,0.0033552299678122448,0.09085578753342506,False
3,cluster_1,1,38,0.0023216190454243076,0.07199368209142797,False
3,cluster_1,1,39,0.0008020714604746188,0.05166920217931039,False
3,cluster_1,1,40,0.0005053663846598654,0.03600011673608693,False
3,cluster_1,1,41,0.0001818480189837317,0.023177892875388826,False
3,cluster_1,1,42,1.4789344729809196e-05,0.012437728961788855,False
3,cluster_1,1,43,1.2037735721095832e-08,0.005212355081839323,False
3,cluster_2,2,1,11.773870786485112,4.503379264264316,True
3,cluster_2,2,2,5.1370168935841525,3.91360986004759,True
3,cluster_2,2,3,4.525351328448458,3.5027581194548634,True
3,cluster_2,2,4,3.4011094002234024,3.223133218121626,True
3,cluster_2,2,5,2.673326092584632,2.9610113160634826,False
3,cluster_2,2,6,2.569571049098431,2.724292855623943,False
3,cluster_2,2,7,2.0486614725699415,2.504877175384352,False
3,cluster_2,2,8,1.8682576702626643,2.3294318556557663,False
3,cluster_2,2,9,1.552971404266364,2.1483020673362905,False
3,cluster_2,2,10,1.405616148566025,1.9861299946547444,False
3,cluster_2,2,11,1.1435301607693817,1.8377840366540692,False
3,cluster_2,2,12,1.042734057632921,1.688081465414004,False
3,cluster_2,2,13,0.687368440068951,1.5532860417389283,False
3,cluster_2,2,14,0.578788215223082,1.4185606087266356,False
3,cluster_2,2,15,0.506481684255882,1.3109950007553024,False
3,cluster_2,2,16,0.4754700720539086,1.1855051125686458,False
3,cluster_2,2,17,0.37831121226683556,1.08656058332407,False
3,cluster_2,2,18,0.29200751351276877,0.9823927340234138,False
3,cluster_2,2,19,0.21076662677650904,0.8854982513533041,False
3,cluster_2,2,20,0.17645782447515618,0.7956081262381416,False
3,cluster_2,2,21,0.13856906542951616,0.7075608050832769,False
3,cluster_2,2,22,0.11632907598243691,0.6242838646894592,False
3,cluster_2,2,23,0.08079499162037947,0.5504861684348521,False
3,cluster_2,2,24,0.05910340089515746,0.484571006417007,False
3,cluster_2,2,25,0.05256866453539482,0.4227236698345084,False
3,cluster_2,2,26,0.046203977039548254,0.35553688913167814,False
3,cluster_2,2,27,0.01836415434422687,0.30070677841467425,False
3,cluster_2,2,28,0.01380805552342846,0.2512296064868586,False
3,cluster_2,2,29,0.00869429856520314,0.2024516432989105,False
3,cluster_2,2,30,0.00626698010711695,0.16003434259024318,False
3,cluster_2,2,31,0.006096350250104726,0.12153683734194895,False
3,cluster_2,2,32,0.004677396811767571,0.0896152486257443,False
3,cluster_2,2,33,0.0008555357711435617,0.05450227749955176,False
3,cluster_2,2,34,1.2366370541079617e-15,9.80243141175577e-16,False
3,cluster_2,2,35,3.3485804625919983e-16,6.499072167541421e-16,False
3,cluster_2,2,36,3.2992250337229526e-16,4.340149783210136e-16,False
3,cluster_2,2,37,1.263608614780082e-16,2.5230666364674246e-16,False
3,cluster_2,2,38,-8.528853749207019e-17,8.040970905392667e-17,False
3,cluster_2,2,39,-2.4036249577645806e-16,-5.917677222751302e-17,False
3,cluster_2,2,40,-3.929973636780607e-16,-2.0868806551799087e-16,False
3,cluster_2,2,41,-6.335408427261386e-16,-3.479545090979748e-16,False
3,cluster_2,2,42,-8.991239178305972e-16,-4.85337316604991e-16,False
3,cluster_2,2,43,-1.4509434630025666e-15,-7.118752116559305e-16,False
3,cluster_3,3,1,11.15404692138329,2.6647266155477918,True
3,cluster_3,3,2,3.7740844927719968,2.418262951417734,True
3,cluster_3,3,3,3.128001222927638,2.251258784201505,True
3,cluster_3,3,4,2.8123248101714995,2.1396071661163627,True
3,cluster_3,3,5,2.6140643379358854,2.0172053988890855,True
3,cluster_3,3,6,2.0647183243742075,1.9161509945464845,True
3,cluster_3,3,7,1.9128668352186737,1.8267208047905545,True
3,cluster_3,3,8,1.5907085541159656,1.7513739545146843,False
3,cluster_3,3,9,1.426351922249344,1.662788781486254,False
3,cluster_3,3,10,1.2341433192745999,1.5935249665941853,False
3,cluster_3,3,11,1.150407097359562,1.521820700541927,False
3,cluster_3,3,12,1.1040694342921757,1.4538009452849456,False
3,cluster_3,3,13,0.9858682352346623,1.3882626190897367,False
3,cluster_3,3,14,0.8858734687857837,1.3296470918065797,False
3,cluster_3,3,15,0.7677397626796355,1.273325943329224,False
3,cluster_3,3,16,0.6873060506313955,1.2150310738061885,False
3,cluster_3,3,17,0.6503551085048737,1.1575834512174372,False
3,cluster_3,3,18,0.6150106904020424,1.107606229030528,False
3,cluster_3,3,19,0.5778811312790312,1.054563197599458,False
3,cluster_3,3,20,0.48853802978924676,1.0040683057996895,False
3,cluster_3,3,21,0.4518191092739537,0.9620836170793312,False
3,cluster_3,3,22,0.4141763576873409,0.915998663631233,False
3,cluster_3,3,23,0.3371771744360677,0.8700755823943129,False
3,cluster_3,3,24,0.3010225956927828,0.8287850381183617,False
3,cluster_3,3,25,0.2980906877780771,0.7865525374614053,False
3,cluster_3,3,26,0.2649457816948124,0.7480159037041565,False
3,cluster_3,3,27,0.23326936697383502,0.7057921998464329,False
3,cluster_3,3,28,0.20785565209393925,0.6704423185305703,False
3,cluster_3,3,29,0.19476590476151154,0.6280793148992032,False
3,cluster_3,3,30,0.1777416609493306,0.5947663987975323,False
3,cluster_3,3,31,0.1442544578988774,0.5594477993713943,False
3,cluster_3,3,32,0.11490221909535564,0.528802822214974,False
3,cluster_3,3,33,0.10185125981971671,0.49300233060763726,False
3,cluster_3,3,34,0.041690523386259636,0.45942245820812916,False
3,cluster_3,3,35,0.03824669997746802,0.4302693797365922,False
3,cluster_3,3,36,0.022960722115379723,0.3983058840368338,False
3,cluster_3,3,37,0.01641073149815778,0.3665901587022263,False
3,cluster_3,3,38,0.0060904115583659026,0.3374382863765853,False
3,cluster_3,3,39,0.0051253007896141555,0.30833336107927184,False
3,cluster_3,3,40,0.0017427362255116976,0.28239582370595384,False
3,cluster_3,3,41,0.0010763078038189388,0.2520873969015292,False
3,cluster_3,3,42,0.00042129764045001155,0.21708238769022695,False
3,cluster_3,3,43,3.2914678584761094e-06,0.18713317301400623,False
3,cluster_4,4,1,12.12642398578344,4.603990776782229,True
3,cluster_4,4,2,5.864071270840735,3.9274856070324065,True
3,cluster_4,4,3,4.647808461183655,3.4922915049738457,True
3,cluster_4,4,4,3.3740758205328145,3.154794603204258,True
3,cluster_4,4,5,2.3238943694850684,2.8747445563851355,False
3,cluster_4,4,6,2.1063212321059908,2.6311098321839,False
3,cluster_4,4,7,1.2383723177787687,2.4021308111968827,False
3,cluster_4,4,8,1.1973721873906942,2.1853564012721876,False
3,cluster_4,4,9,0.886410489760117,1.9940451132112065,False
3,cluster_4,4,10,0.8243940861265565,1.818001505713635,False
3,cluster_4,4,11,0.6277152420855243,1.6479931219771218,False
3,cluster_4,4,12,0.5049880670680583,1.5142926252298643,False
3,cluster_4,4,13,0.41993487663435464,1.3591804602426938,False
3,cluster_4,4,14,0.39635863549820377,1.21474774623986,False
3,cluster_4,4,15,0.323390611513067,1.0868628990467575,False
3,cluster_4,4,16,0.2776818142840202,0.966737100367411,False
3,cluster_4,4,17,0.21581794253603437,0.8609738030899093,False
3,cluster_4,4,18,0.14829534442239486,0.757442065461805,False
3,cluster_4,4,19,0.13904209513930305,0.6643127622731125,False
3,cluster_4,4,20,0.10785708994641695,0.5750731753802549,False
3,cluster_4,4,21,0.0833533719151928,0.49689869872974424,False
3,cluster_4,4,22,0.06728565272481524,0.42406567915818605,False
3,cluster_4,4,23,0.049536129471365604,0.34783744054385807,False
3,cluster_4,4,24,0.021673181857367545,0.27939298444494204,False
3,cluster_4,4,25,0.017786264880101925,0.22055253602238012,False
3,cluster_4,4,26,0.00584426789173846,0.1712840488532886,False
3,cluster_4,4,27,0.00346229691422008,0.1180977999252941,False
3,cluster_4,4,28,0.0008328942299928655,0.07589068202286048,False
3,cluster_4,4,29,2.3446311208712994e-15,1.2654110577387436e-15,False
3,cluster_4,4,30,1.2359070521125495e-15,8.60821354471372e-16,False
3,cluster_4,4,31,7.154731475306558e-16,5.824292199035356e-16,False
3,cluster_4,4,32,4.893879190559764e-16,4.036951662383588e-16,False
3,cluster_4,4,33,2.9388566906585085e-16,2.1790212066224766e-16,False
3,cluster_4,4,34,-9.90075005388184e-19,9.208598915181516e-17,False
3,cluster_4,4,35,-4.3034990582329626e-16,-6.38356311691717e-17,False
3,cluster_4,4,36,-7.494582722317977e-16,-2.502938243086649e-16,False
3,cluster_4,4,37,-9.830103465366177e-16,-4.398226180273871e-16,False
3,cluster_4,4,38,-1.3366800226531819e-15,-6.843840940782074e-16,False
4,cluster_1,1,1,13.529973695227728,5.219508336672796,True
4,cluster_1,1,2,5.880380689213617,4.466043773218609,True
4,cluster_1,1,3,3.714186110241099,3.945383061936757,False
4,cluster_1,1,4,2.913209343146085,3.6206137971371057,False
4,cluster_1,1,5,2.5518708747177357,3.288641728481027,False
4,cluster_1,1,6,2.2589751342008353,3.0118729546559946,False
4,cluster_1,1,7,1.9979076583380533,2.754325173502626,False
4,cluster_1,1,8,1.5887243780503364,2.507744702050602,False
4,cluster_1,1,9,1.4089370039099398,2.279965707849386,False
4,cluster_1,1,10,1.2904799337870543,2.0854655714883905,False
4,cluster_1,1,11,1.1060765018668839,1.9024602470731027,False
4,cluster_1,1,12,0.9412281779738175,1.7180067041842526,False
4,cluster_1,1,13,0.7152893737314712,1.550466085494799,False
4,cluster_1,1,14,0.6702964322251677,1.3912364376793667,False
4,cluster_1,1,15,0.4571666283921762,1.2387258919734334,False
